date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:38:53	229881/229881	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2006:59:52%20GMT	https://www.cgentertainment.it/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/index.html	(from )
09:38:53	67/67	---M--	200	added ('OK')	text/plain	etag:%220c4a9151751d11:0%22	https://www.cgentertainment.it/robots.txt		(from )
09:38:54	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2015%20Jul%202018%2007:38:53%20GMT	http://www.cgentertainment.it/favicon.ico	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/favicon.0.delayed	(from https://www.cgentertainment.it/)
09:38:54	74247/74247	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2015%20Jul%202018%2006:47:49%20GMT	https://www.cgentertainment.it/favicon.ico	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/favicon.ico	(from https://www.cgentertainment.it/)
09:38:54	145776/145776	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jan%202018%2014:14:26%20GMT	https://cloud.cgentertainment.it/css/bootstrap.css?ver=24mar	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/css/bootstrap053b.css	(from https://www.cgentertainment.it/)
09:38:55	14890/14890	---MCZ	200	added ('OK')	text/css	date:Wed,%2014%20Mar%202018%2013:57:59%20GMT	https://cloud.cgentertainment.it/css/modern-business.css?i=15mar	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/css/modern-business7346.css	(from https://www.cgentertainment.it/)
09:38:55	21984/21984	---MCZ	200	added ('OK')	text/css	date:Fri,%2026%20Jan%202018%2018:10:23%20GMT	https://www.cgentertainment.it/font-awesome/css/font-awesome.min.css	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/font-awesome/css/font-awesome.min.css	(from https://www.cgentertainment.it/)
09:38:55	95785/95785	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202018%2014:15:41%20GMT	https://cloud.cgentertainment.it/js/jquery.js	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/js/jquery.js	(from https://www.cgentertainment.it/)
09:38:55	35951/35951	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202018%2014:15:41%20GMT	https://cloud.cgentertainment.it/js/bootstrap.min.js	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/js/bootstrap.min.js	(from https://www.cgentertainment.it/)
09:38:55	4679/4679	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202018%2014:15:40%20GMT	https://cloud.cgentertainment.it/js/bootstrap3-showmanyslideonecarousel.js?i=3	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/js/bootstrap3-showmanyslideonecarousel4070.js	(from https://www.cgentertainment.it/)
09:38:57	1821/1821	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202018%2014:15:41%20GMT	https://www.cgentertainment.it/js/script_header.js	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/js/script_header.js	(from https://www.cgentertainment.it/)
09:38:57	74247/74247	---MCZ	500	error ('Internal%20Server%20Error')	text/html	date:Sun,%2015%20Jul%202018%2006:47:49%20GMT	https://www.cgentertainment.it/rss/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/rss/index.html	(from https://www.cgentertainment.it/)
09:38:57	43437/43437	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2015%20Jul%202018%2007:38:56%20GMT	http://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/www.cgentertainment.it_/connect.facebook.net/en_US/fbevents.js	(from https://www.cgentertainment.it/)
09:38:59	35266/35266	---MC-	200	added ('OK')	text/javascript	date:Fri,%2018%20May%202018%2001:10:24%20GMT	http://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/www.cgentertainment.it_/www.google-analytics.com/analytics.js	(from https://www.cgentertainment.it/)
09:38:59	50/50	---M--	200	added ('OK')	application/javascript	etag:%22104d46a3208b40e8ded389332f5a78a3%22	https://chimpstatic.com/mcjs-connected/js/users/faf33baad6be20f121dadc54d/d07ec1054977d013ca571756d.js	C:/My%20Web%20Sites/www.cgentertainment.it_/chimpstatic.com/mcjs-connected/js/users/faf33baad6be20f121dadc54d/d07ec1054977d013ca571756d.js	(from https://www.cgentertainment.it/)
09:38:59	3496/3496	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2026%20Jan%202018%2014:15:40%20GMT	https://cloud.cgentertainment.it/js/cookies.js	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/js/cookies.js	(from https://www.cgentertainment.it/)
09:39:00	44024/44024	---MC-	200	added ('OK')	application/javascript	date:Sun,%2015%20Jul%202018%2007:38:59%20GMT	https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/www.cgentertainment.it_/apis.google.com/js/plusone.js	(from https://www.cgentertainment.it/)
09:39:00	9904/9904	---M--	200	added ('OK')	image/png	etag:%22fd484f7a702638eb8eb5f759e538ddc8%22	https://www.cgentertainment.it/img/logo-menu-01.png	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/img/logo-menu-01.png	(from https://www.cgentertainment.it/)
09:39:01	149075/149075	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:21:43%20GMT	https://www.cgentertainment.it/startup/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/startup/index.html	(from https://www.cgentertainment.it/)
09:39:01	12847/12847	---M--	200	added ('OK')	image/png	etag:%227889d77f256c3d0ef72772fe0680d032%22	https://www.cgentertainment.it/img/social/button-login-facebook.png	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/img/social/button-login-facebook.png	(from https://www.cgentertainment.it/)
09:39:01	95424/95424	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:10:50%20GMT	https://www.cgentertainment.it/promozioni/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/promozioni/index.html	(from https://www.cgentertainment.it/)
09:39:02	95595/95595	---M--	200	added ('OK')	image/gif	etag:%22c82062c113a7bcdafb57478c2f367775%22	https://www.cgentertainment.it/img/loader.gif	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/img/loader.gif	(from https://www.cgentertainment.it/)
09:39:02	155861/155861	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:01%20GMT	https://www.cgentertainment.it/novita/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/novita/index.html	(from https://www.cgentertainment.it/)
09:39:02	96416/96416	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:01%20GMT	https://www.cgentertainment.it/extra/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/extra/index.html	(from https://www.cgentertainment.it/)
09:39:02	155872/155872	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:01%20GMT	https://www.cgentertainment.it/prossimamente/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/prossimamente/index.html	(from https://www.cgentertainment.it/)
09:39:02	12766/12766	---M--	200	added ('OK')	image/png	etag:%22ed211cf57b6471e92b36b290432ab986%22	https://www.cgentertainment.it/img/social/button-login-twitter.png	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/img/social/button-login-twitter.png	(from https://www.cgentertainment.it/)
09:39:02	82395/82395	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:01%20GMT	https://www.cgentertainment.it/video/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/video/index.html	(from https://www.cgentertainment.it/)
09:39:03	14222/14222	---M--	200	added ('OK')	image/png	etag:%223f55df72552eb59628e2c3392c888360%22	https://www.cgentertainment.it/img/social/button-login-googleplus.png	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/img/social/button-login-googleplus.png	(from https://www.cgentertainment.it/)
09:39:03	202745/202745	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:02%20GMT	https://www.cgentertainment.it/canali/comedy/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/canali/comedy/index.html	(from https://www.cgentertainment.it/)
09:39:03	9992/9992	---M--	200	added ('OK')	image/png	etag:%222caae46e6a656934a7e2799315c6e1cd%22	https://www.cgentertainment.it/img/social/button-signin-facebook.png	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/img/social/button-signin-facebook.png	(from https://www.cgentertainment.it/)
09:39:03	194717/194717	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:02%20GMT	https://www.cgentertainment.it/canali/action/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/canali/action/index.html	(from https://www.cgentertainment.it/)
09:39:03	201371/201371	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:02%20GMT	https://www.cgentertainment.it/canali/indie/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/canali/indie/index.html	(from https://www.cgentertainment.it/)
09:39:03	152162/152162	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:02%20GMT	https://www.cgentertainment.it/esclusive/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/esclusive/index.html	(from https://www.cgentertainment.it/)
09:39:04	9649/9649	---M--	200	added ('OK')	image/png	etag:%221adbcc32075455cac79b10fb6b22f61d%22	https://www.cgentertainment.it/img/social/button-signin-twitter.png	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/img/social/button-signin-twitter.png	(from https://www.cgentertainment.it/)
09:39:04	193973/193973	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:02%20GMT	https://www.cgentertainment.it/canali/horror/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/canali/horror/index.html	(from https://www.cgentertainment.it/)
09:39:04	196012/196012	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:13:19%20GMT	https://www.cgentertainment.it/canali/docu/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/canali/docu/index.html	(from https://www.cgentertainment.it/)
09:39:04	10396/10396	---M--	200	added ('OK')	image/png	etag:%2231fcf289ccf80d6e46eb3127f7aec0fd%22	https://www.cgentertainment.it/img/social/button-signin-googleplus.png	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/img/social/button-signin-googleplus.png	(from https://www.cgentertainment.it/)
09:39:04	194375/194375	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:03%20GMT	https://www.cgentertainment.it/canali/classic/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/canali/classic/index.html	(from https://www.cgentertainment.it/)
09:39:04	199681/199681	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:03%20GMT	https://www.cgentertainment.it/canali/cult/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/canali/cult/index.html	(from https://www.cgentertainment.it/)
09:39:05	112/112	---M--	200	added ('OK')	application/json	date:Sun,%2015%20Jul%202018%2007:39:03%20GMT	https://www.cgentertainment.it/ajax/ripristina_password.asp	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/ajax/ripristina_password.json	(from https://www.cgentertainment.it/)
09:39:05	178746/178746	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:03%20GMT	https://www.cgentertainment.it/canali/animation/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/canali/animation/index.html	(from https://www.cgentertainment.it/)
09:39:05	118343/118343	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:03%20GMT	https://www.cgentertainment.it/esplora/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/esplora/index.html	(from https://www.cgentertainment.it/)
09:39:05	85342/85342	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:14:38%20GMT	https://www.cgentertainment.it/faq/privacy/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/faq/privacy/index.html	(from https://www.cgentertainment.it/)
09:39:05	149/149	---M--	200	added ('OK')	application/json	date:Sun,%2015%20Jul%202018%2007:39:04%20GMT	https://www.cgentertainment.it/ajax/gestisci_newsletter.asp	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/ajax/gestisci_newsletter.json	(from https://www.cgentertainment.it/)
09:39:05	110/110	---M--	200	added ('OK')	application/json	date:Sun,%2015%20Jul%202018%2007:39:04%20GMT	https://www.cgentertainment.it/ajax/gestisci_playlist.asp	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/ajax/gestisci_playlist.json	(from https://www.cgentertainment.it/)
09:39:06	171/171	---M--	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:04%20GMT	https://www.cgentertainment.it/ajax/conferma_email.asp	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/ajax/conferma_email.html	(from https://www.cgentertainment.it/)
09:39:06	198/198	---M--	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2015%20Jul%202018%2007:39:04%20GMT	https://www.cgentertainment.it/twitter/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/twitter/index.html	(from https://www.cgentertainment.it/)
09:39:06	358882/358882	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2006:45:41%20GMT	https://www.cgentertainment.it/film-dvd/bronx/f3614/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/film-dvd/bronx/f3614/index.html	(from https://www.cgentertainment.it/)
09:39:07	86515/86515	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:06%20GMT	https://www.cgentertainment.it/news/thewickedgiftdirobertodantonaindvdebluraydaagosto/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/news/thewickedgiftdirobertodantonaindvdebluraydaagosto/index.html	(from https://www.cgentertainment.it/)
09:39:07	147588/147588	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:06%20GMT	https://www.cgentertainment.it/film-dvd/donnie-brasco/f0935/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/film-dvd/donnie-brasco/f0935/index.html	(from https://www.cgentertainment.it/)
09:39:08	814087/814087	---M--	200	added ('OK')	image/jpeg	etag:%226b714ca19c281988dec680e17e3202c9%22	https://cloud.cgentertainment.it/img/homepage/BRONX_HEAD.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/homepage/BRONX_HEAD.jpg	(from https://www.cgentertainment.it/)
09:39:08	87789/87789	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:07%20GMT	https://www.cgentertainment.it/news/lacarrieradicarlovanzinain5film/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/news/lacarrieradicarlovanzinain5film/index.html	(from https://www.cgentertainment.it/)
09:39:08	572566/572566	---M--	200	added ('OK')	image/jpeg	etag:%225b8b1bb6ca642f2a555294a9e2002fe4%22	https://cloud.cgentertainment.it/img/homepage/THE-WICKED-GIFT_HEAD.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/homepage/THE-WICKED-GIFT_HEAD.jpg	(from https://www.cgentertainment.it/)
09:39:08	439014/439014	---M--	200	added ('OK')	image/jpeg	etag:%2247e211e390dfaf127196fe85051c7d94%22	https://cloud.cgentertainment.it/img/homepage/0935.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/homepage/0935.jpg	(from https://www.cgentertainment.it/)
09:39:09	1256/1256	---M--	200	added ('OK')	image/png	etag:%228959534123d9f697c2581c4540cfc787%22	https://www.cgentertainment.it/img/social/icon-instagram.png	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/img/social/icon-instagram.png	(from https://www.cgentertainment.it/)
09:39:09	443521/443521	---M--	200	added ('OK')	image/jpeg	etag:%22b2ce66ab7e30169ff4ef0458645ce517%22	https://cloud.cgentertainment.it/img/homepage/VANZINA_HEAD.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/homepage/VANZINA_HEAD.jpg	(from https://www.cgentertainment.it/)
09:39:10	510292/510292	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:09%20GMT	https://www.youtube.com/user/cghomevideo?feature=creators_cornier-%2F%2Fs.ytimg.com%2Fyt%2Fimg%2Fcreators_corner%2FYouTube%2Fyoutube_24x24.png	C:/My%20Web%20Sites/www.cgentertainment.it_/www.youtube.com/user/cghomevideobdb3.html	(from https://www.cgentertainment.it/)
09:39:10	1392/1392	---M--	200	added ('OK')	image/png	etag:%225cbca04d1aea4ebd481f3c67edf65aa0%22	https://www.cgentertainment.it/img/social/icon-youtube.png	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/img/social/icon-youtube.png	(from https://www.cgentertainment.it/)
09:39:10	1238/1238	---M--	200	added ('OK')	image/png	etag:%2255ac14b602b9815ac782fc62710385fa%22	https://www.cgentertainment.it/img/social/icon-twitter.png	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/img/social/icon-twitter.png	(from https://www.cgentertainment.it/)
09:39:11	1042/1042	---M--	200	added ('OK')	image/png	etag:%22c60657cb40bb65bd47383ca830b64c0a%22	https://www.cgentertainment.it/img/social/icon-facebook.png	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/img/social/icon-facebook.png	(from https://www.cgentertainment.it/)
09:39:11	1749/1749	---M--	200	added ('OK')	image/png	etag:%22825a1d846c1a1d8ef89755842a2c9545%22	https://www.cgentertainment.it/img/social/icon-newsletter_red.png	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/img/social/icon-newsletter_red.png	(from https://www.cgentertainment.it/)
09:39:11	40174/40174	---M--	200	added ('OK')	image/jpeg	etag:%22684458fd1f59e18e6331ee7c089e5107%22	https://cloud.cgentertainment.it/img/film/5272/LOC3_5272.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/5272/LOC3_5272.jpg	(from https://www.cgentertainment.it/)
09:39:11	52691/52691	---M--	200	added ('OK')	image/jpeg	etag:%22f00b5bbe487b2d204d20339609b779a4%22	https://cloud.cgentertainment.it/img/film/5269/LOC3_5269.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/5269/LOC3_5269.jpg	(from https://www.cgentertainment.it/)
09:39:12	68308/68308	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:11%20GMT	https://www.cgentertainment.it/registrati/?a=newsletter	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/registrati/index2915.html	(from https://www.cgentertainment.it/)
09:39:12	12487/12487	---M--	200	added ('OK')	image/jpeg	etag:%229b83692409936c698979303d4a4afa42%22	https://cloud.cgentertainment.it/img/film/20607/LOC3_20607.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/20607/LOC3_20607.jpg	(from https://www.cgentertainment.it/)
09:39:12	13433/13433	---M--	200	added ('OK')	image/jpeg	etag:%224719f4926652168c60a444d29aa041ab%22	https://cloud.cgentertainment.it/img/film/21837/LOC3_21837.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/21837/LOC3_21837.jpg	(from https://www.cgentertainment.it/)
09:39:12	155861/155861	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:11%20GMT	https://www.cgentertainment.it/novita/?selezione=novita	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/novita/index514b.html	(from https://www.cgentertainment.it/)
09:39:12	124838/124838	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:11%20GMT	https://www.cgentertainment.it/film-dvd/collezione-jake-gyllenhaal/f5272/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/film-dvd/collezione-jake-gyllenhaal/f5272/index.html	(from https://www.cgentertainment.it/)
09:39:13	21139/21139	---M--	200	added ('OK')	image/jpeg	etag:%22ae7cdcc25b4dc122a8e047eea5bbe5a1%22	https://cloud.cgentertainment.it/img/film/21810/LOC3_21810.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/21810/LOC3_21810.jpg	(from https://www.cgentertainment.it/)
09:39:13	143028/143028	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:11%20GMT	https://www.cgentertainment.it/film-dvd/pipi-pupu-e-rosmarina-la-serie-tv-vol-3/f5269/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/film-dvd/pipi-pupu-e-rosmarina-la-serie-tv-vol-3/f5269/index.html	(from https://www.cgentertainment.it/)
09:39:13	16488/16488	---M--	200	added ('OK')	image/jpeg	etag:%22662a270b1c76afe569c6a3f7a3a8fda7%22	https://cloud.cgentertainment.it/img/film/21838/LOC3_21838.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/21838/LOC3_21838.jpg	(from https://www.cgentertainment.it/)
09:39:13	14586/14586	---M--	200	added ('OK')	image/jpeg	etag:%2261e4ea68541617cb3498501c592cf0fb%22	https://cloud.cgentertainment.it/img/film/21840/LOC3_21840.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/21840/LOC3_21840.jpg	(from https://www.cgentertainment.it/)
09:39:13	139649/139649	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:12%20GMT	https://www.cgentertainment.it/film-dvd/diggers/f21837/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/film-dvd/diggers/f21837/index.html	(from https://www.cgentertainment.it/)
09:39:14	99112/99112	---M--	200	added ('OK')	image/jpeg	etag:%22d6e61b544a58eed95e92448692535aaf%22	https://cloud.cgentertainment.it/img/film/21845/LOC3_21845.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/21845/LOC3_21845.jpg	(from https://www.cgentertainment.it/)
09:39:14	38438/38438	---M--	200	added ('OK')	image/jpeg	etag:%22a9218bc1af5d52d544b526c8d0f8af40%22	https://cloud.cgentertainment.it/img/film/21848/LOC3_21848.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/21848/LOC3_21848.jpg	(from https://www.cgentertainment.it/)
09:39:14	86470/86470	---M--	200	added ('OK')	image/jpeg	etag:%2234acd2c47156cdebd7599e2d8c276f11%22	https://cloud.cgentertainment.it/img/film/21852/LOC3_21852.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/21852/LOC3_21852.jpg	(from https://www.cgentertainment.it/)
09:39:14	146464/146464	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:12%20GMT	https://www.cgentertainment.it/film-dvd/benvenuti-a-casa-mia/f21810/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/film-dvd/benvenuti-a-casa-mia/f21810/index.html	(from https://www.cgentertainment.it/)
09:39:14	710601/710601	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:12%20GMT	https://www.cgentertainment.it/film-dvd/il-pranzo-di-babette/f20607/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/film-dvd/il-pranzo-di-babette/f20607/index.html	(from https://www.cgentertainment.it/)
09:39:14	96936/96936	---M--	200	added ('OK')	image/jpeg	etag:%22aefab2b941b3e2aeeed868dcd8868c08%22	https://cloud.cgentertainment.it/img/film/21853/LOC3_21853.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/21853/LOC3_21853.jpg	(from https://www.cgentertainment.it/)
09:39:15	135238/135238	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:14%20GMT	https://www.cgentertainment.it/film-dvd/vista-mare/f21838/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/film-dvd/vista-mare/f21838/index.html	(from https://www.cgentertainment.it/)
09:39:15	99889/99889	---M--	200	added ('OK')	image/jpeg	etag:%2267b4aa82a7619f71f82b417c649c1dda%22	https://cloud.cgentertainment.it/img/film/21854/LOC3_21854.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/21854/LOC3_21854.jpg	(from https://www.cgentertainment.it/)
09:39:15	109396/109396	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:14%20GMT	https://www.cgentertainment.it/film-dvd/ex-drummer/f21840/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/film-dvd/ex-drummer/f21840/index.html	(from https://www.cgentertainment.it/)
09:39:15	17062/17062	---M--	200	added ('OK')	image/jpeg	etag:%226dacecabf7c9fb36c034aed5ff2a9698%22	https://cloud.cgentertainment.it/img/film/6515/LOC3_6515.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/6515/LOC3_6515.jpg	(from https://www.cgentertainment.it/)
09:39:15	20168/20168	---M--	200	added ('OK')	image/jpeg	etag:%22db1649a7585186e907d2215d2c518ab7%22	https://cloud.cgentertainment.it/img/film/6812/LOC3_6812.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/6812/LOC3_6812.jpg	(from https://www.cgentertainment.it/)
09:39:15	110931/110931	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:14%20GMT	https://www.cgentertainment.it/film-dvd/i-diafanoidi-vengono-da-marte/f21845/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/film-dvd/i-diafanoidi-vengono-da-marte/f21845/index.html	(from https://www.cgentertainment.it/)
09:39:15	19325/19325	---M--	200	added ('OK')	image/jpeg	etag:%2261491168ba52f915f2b1ba3f54c27cfd%22	https://cloud.cgentertainment.it/img/film/21802/LOC3_21802.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/21802/LOC3_21802.jpg	(from https://www.cgentertainment.it/)
09:39:16	98806/98806	---M--	200	added ('OK')	image/jpeg	etag:%2208ac13c37a779164ff82d500d41b36b6%22	https://cloud.cgentertainment.it/img/film/20935/LOC3_20935.jpg	C:/My%20Web%20Sites/www.cgentertainment.it_/cloud.cgentertainment.it/img/film/20935/LOC3_20935.jpg	(from https://www.cgentertainment.it/)
09:39:16	138078/138078	---MCZ	200	added ('OK')	text/html	date:Sun,%2015%20Jul%202018%2007:39:15%20GMT	https://www.cgentertainment.it/film-dvd/strike-a-pose/f21848/	C:/My%20Web%20Sites/www.cgentertainment.it_/www.cgentertainment.it/film-dvd/strike-a-pose/f21848/index.html	(from https://www.cgentertainment.it/)
